date,price,price_change,daily_return_pct,rolling_volatility_7d,ma_7d
2024-09-19,0.4675,-0.012999999999999956,-2.705515088449517,1.4741279050381442,0.48671428571428565
2024-09-20,0.4715,0.003999999999999948,0.8556149732620311,1.600034210839469,0.48392857142857143
2024-09-21,0.479,0.007500000000000007,1.590668080593849,1.7949260030022254,0.48221428571428565
2024-09-22,0.4755,-0.003500000000000003,-0.7306889352818424,1.8003724590532344,0.4803571428571428
2024-09-23,0.4695,-0.006000000000000005,-1.2618296529968487,1.692559389644478,0.47685714285714287
2024-09-24,0.4825,0.013000000000000012,2.7689030883919052,2.14575126799807,0.47514285714285714
2024-09-25,0.481,-0.0015000000000000013,-0.31088082901554737,1.846872452327438,0.4752142857142857
2024-09-26,0.4885,0.007500000000000007,1.5592515592515621,1.4564465014333432,0.47821428571428576
2024-09-27,0.4895,0.0010000000000000009,0.20470829068577334,1.4610621273765627,0.48078571428571426
2024-09-28,0.4855,-0.0040000000000000036,-0.8171603677221695,1.457484744728375,0.4817142857142857
2024-09-29,0.4825,-0.0030000000000000027,-0.6179196704428458,1.4460387427790564,0.4827142857142857
2024-09-30,0.4905,0.008000000000000007,1.6580310880829119,1.3670402867717995,0.4857142857142857
2024-10-01,0.4885,-0.0020000000000000018,-0.4077471967380175,1.0250956715361053,0.48657142857142854
2024-10-02,0.4825,-0.006000000000000005,-1.22824974411464,1.1495707517143827,0.48678571428571427
2024-10-03,0.4925,0.010000000000000009,2.0725388601036343,1.2717526569065114,0.4873571428571428
2024-10-04,0.4965,0.0040000000000000036,0.8121827411167626,1.2986629032236081,0.4883571428571428
2024-10-05,0.4975,0.0010000000000000009,0.20140986908359082,1.2189795959222833,0.49007142857142855
2024-10-06,0.5015,0.003999999999999948,0.8040201005025116,1.1459739642847928,0.4927857142857142
2024-10-07,0.5075,0.006000000000000005,1.1964107676969205,1.08377517774246,0.4952142857142857
2024-10-08,0.5395,0.03200000000000003,6.305418719211819,2.3658341033534165,0.5025000000000001
2024-10-09,0.529,-0.010499999999999954,-1.9462465245597693,2.512424660041264,0.5091428571428571
2024-10-10,0.5335,0.0044999999999999485,0.8506616257088817,2.496202779863224,0.515
2024-10-11,0.5545,0.02100000000000002,3.936269915651369,2.6921456957182204,0.5232857142857142
2024-10-12,0.5405,-0.014000000000000012,-2.524797114517585,3.098313531044693,0.5294285714285714
2024-10-13,0.5495,0.009000000000000008,1.6651248843663202,3.095597375248787,0.5362857142857143
2024-10-14,0.5395,-0.010000000000000009,-1.8198362147406777,3.3228811702065735,0.5408571428571428
2024-10-15,0.5505,0.01100000000000001,2.038924930491204,2.447123797472607,0.5424285714285714
2024-10-16,0.5765,0.026000000000000023,4.722979109900094,2.705019587527677,0.5492142857142858
2024-10-17,0.5855,0.009000000000000008,1.5611448395490113,2.700116991555274,0.5566428571428571
2024-10-18,0.6185,0.03300000000000003,5.636208368915452,3.0262932498718453,0.5657857142857143
2024-10-19,0.5995,-0.019000000000000017,-3.071948261924007,3.155248368615938,0.5742142857142857
2024-10-20,0.6005,0.0010000000000000009,0.16680567139282232,3.1953757960887854,0.5815
2024-10-21,0.6065,0.006000000000000005,0.9991673605328932,2.8975931062500795,0.5910714285714286
2024-10-22,0.649,0.04249999999999998,7.007419620774935,3.528123921976796,0.6051428571428572
2024-10-23,0.6475,-0.0015000000000000568,-0.23112480739599928,3.488559594704349,0.6152857142857143
2024-10-24,0.6155,-0.03199999999999992,-4.942084942084934,4.308675995604224,0.6195714285714286
2024-10-25,0.641,0.025499999999999967,4.142973192526389,4.058755669434102,0.6227857142857143
2024-10-26,0.6385,-0.0025000000000000577,-0.3900156006240385,3.772909220847412,0.628357142857143
2024-10-27,0.6455,0.007000000000000006,1.0963194988253822,3.7564668773145944,0.6347857142857143
2024-10-28,0.6495,0.0040000000000000036,0.6196746707978207,3.7608587526270676,0.6409285714285715
2024-10-29,0.6585,0.009000000000000008,1.385681293302543,2.7354494940160015,0.6422857142857143
2024-10-30,0.6655,0.007000000000000006,1.0630220197418438,2.7420103501097763,0.6448571428571429
2024-10-31,0.6475,-0.018000000000000016,-2.704733283245686,2.0569347620651106,0.6494285714285714
2024-11-01,0.6325,-0.015000000000000013,-2.316602316602323,1.6955019617173495,0.6482142857142856
2024-11-02,0.5825,-0.04999999999999993,-7.905138339920937,3.387292951787659,0.6402142857142857
2024-11-03,0.5585,-0.02400000000000002,-4.12017167381975,3.3583290088643962,0.6277857142857143
2024-11-04,0.5635,0.0050000000000000044,0.8952551477171111,3.3955237446790467,0.6155
2024-11-05,0.5855,0.02200000000000002,3.9041703637976877,3.9041394593936647,0.6050714285714286
2024-11-06,0.58,-0.00550000000000006,-0.9393680614859234,3.746883662920892,0.5928571428571427
